"wvsccode","wave","year","aj","age","collegeed","female","unemployed","ideology","satisfinancial","postma4","cai","trustmostpeople","godimportant","respectauthority","nationalpride"
840,5,2006,5,37,0,1,0,5,4,0,1,0,1,1,1
840,5,2006,5,58,0,1,0,5,7,0,-1,0,10,1,1
840,5,2006,2,35,0,0,0,9,7,0,-1,1,10,1,1
840,5,2006,1,49,0,1,0,5,7,0,-1,0,10,1,1
840,5,2006,3,75,0,0,0,5,6,0,0,1,3,0,1
840,5,2006,5,40,0,1,0,6,8,-1,0,0,8,0,1
840,5,2006,8,34,0,0,0,8,7,0,-1,0,9,1,1
840,5,2006,1,68,0,1,0,5,9,0,-1,0,10,1,1
840,5,2006,6,56,0,0,0,6,7,0,-1,1,10,1,1
840,5,2006,5,64,0,0,0,4,5,-1,0,0,9,1,0
840,5,2006,3,18,0,1,0,7,3,0,0,0,10,1,1
840,5,2006,10,82,0,1,0,5,9,0,2,0,1,1,1
840,5,2006,1,27,0,0,0,2,8,0,-1,1,10,1,1
840,5,2006,2,69,0,0,0,4,10,0,-1,1,10,1,1
840,5,2006,2,30,0,1,0,6,7,0,0,1,9,0,1
840,5,2006,10,46,0,0,0,6,7,0,1,1,5,0,1
840,5,2006,3,37,0,1,0,,5,0,0,0,9,1,0
840,5,2006,8,50,0,0,0,5,7,1,-1,1,10,0,1
840,5,2006,5,55,0,1,0,5,5,0,0,0,10,1,0
840,5,2006,4,30,0,0,0,6,8,0,0,0,10,0,1
840,5,2006,5,43,0,0,0,6,7,0,2,0,8,1,1
840,5,2006,,33,1,0,0,2,6,,1,0,2,-1,0
840,5,2006,2,41,0,0,0,7,3,0,-1,0,10,1,0
840,5,2006,1,21,0,1,0,6,8,0,-2,0,10,-1,1
840,5,2006,1,42,0,0,0,9,4,0,-1,0,10,1,1
840,5,2006,1,29,0,1,0,5,6,0,1,0,10,0,1
840,5,2006,2,51,0,0,0,5,2,1,0,0,10,1,1
840,5,2006,1,75,0,0,0,9,5,-1,0,1,10,1,1
840,5,2006,1,35,0,0,0,4,7,0,0,0,10,0,1
840,5,2006,1,26,0,1,0,10,10,1,-1,0,7,1,1
840,5,2006,1,40,0,0,0,5,7,-1,0,0,10,0,1
840,5,2006,2,47,0,0,0,6,6,-1,0,0,10,1,1
840,5,2006,,50,0,0,0,,,,0,,,,
840,5,2006,1,23,0,1,0,5,3,0,-1,0,10,0,0
840,5,2006,8,82,0,0,0,2,5,1,0,1,10,1,0
840,5,2006,7,72,0,1,0,5,6,-1,2,0,9,1,1
840,5,2006,9,22,0,1,0,6,8,0,1,0,1,0,0
840,5,2006,8,41,0,1,0,5,2,0,1,1,7,1,0
840,5,2006,5,59,1,1,0,4,7,0,0,0,10,0,1
840,5,2006,5,59,0,1,0,5,5,-1,-1,0,10,1,1
840,5,2006,7,55,0,1,0,6,7,0,0,0,10,1,1
840,5,2006,9,28,0,0,0,2,7,0,2,0,2,-1,0
840,5,2006,10,34,0,0,0,6,7,0,0,0,1,-1,0
840,5,2006,5,22,0,1,1,5,3,1,0,0,8,0,1
840,5,2006,5,71,0,1,0,5,10,1,-2,0,10,1,1
840,5,2006,2,33,0,0,0,6,8,0,0,1,8,1,0
840,5,2006,7,21,0,0,0,7,5,1,1,0,4,1,1
840,5,2006,1,55,0,0,0,6,8,-1,-1,1,10,0,1
840,5,2006,5,53,0,0,0,4,7,0,-2,1,9,0,0
840,5,2006,10,54,0,0,0,6,5,0,-2,0,10,1,1
840,5,2006,1,44,0,1,0,5,10,0,-1,1,10,0,1
840,5,2006,1,56,0,1,0,5,5,0,0,0,10,0,1
840,5,2006,6,35,0,0,0,4,2,0,-1,0,,1,0
840,5,2006,5,27,0,1,0,6,2,0,-1,0,10,1,1
840,5,2006,1,34,0,0,0,10,8,0,-1,0,10,1,0
840,5,2006,,53,0,0,0,6,9,0,0,1,10,1,1
840,5,2006,5,48,0,1,0,3,4,0,0,0,10,0,1
840,5,2006,5,27,0,1,0,7,10,0,0,1,5,0,1
840,5,2006,5,49,0,1,0,8,,0,-1,0,10,0,0
840,5,2006,10,22,0,1,0,10,10,0,-1,1,10,-1,1
840,5,2006,1,24,0,1,0,8,8,0,1,0,10,1,1
840,5,2006,6,26,0,0,0,7,6,-1,0,0,8,1,1
840,5,2006,5,34,0,1,0,3,7,0,1,1,10,1,0
840,5,2006,7,41,0,0,0,5,3,-1,0,0,9,1,1
840,5,2006,,27,0,1,1,5,6,,-1,0,,1,
840,5,2006,,25,0,0,0,6,6,-1,-1,1,,1,1
840,5,2006,1,18,0,1,0,6,8,0,-2,0,10,1,0
840,5,2006,5,30,0,0,0,6,5,0,-1,0,10,1,1
840,5,2006,3,68,0,1,0,6,7,0,2,0,9,0,1
840,5,2006,,26,0,1,0,,,,-2,1,,,
840,5,2006,5,62,0,0,0,10,3,-1,-2,0,10,1,1
840,5,2006,5,53,0,0,0,5,5,0,0,1,9,1,1
840,5,2006,1,37,0,1,0,5,5,-1,0,0,10,1,0
840,5,2006,,83,0,1,0,,,,0,,,,
840,5,2006,1,39,0,1,0,5,8,1,-2,1,10,0,1
840,5,2006,6,31,0,1,0,6,5,1,-1,0,10,1,0
840,5,2006,3,41,0,0,0,7,4,0,2,0,9,1,0
840,5,2006,2,26,0,0,0,5,7,-1,0,1,10,1,1
840,5,2006,1,31,0,0,0,10,4,1,-2,0,10,0,1
840,5,2006,3,76,1,0,0,2,7,0,1,1,3,0,1
840,5,2006,6,40,0,0,0,8,9,-1,-1,0,10,1,1
840,5,2006,1,76,0,1,0,5,5,0,0,0,6,0,1
840,5,2006,10,51,0,1,0,3,10,0,2,0,7,0,1
840,5,2006,,46,0,0,0,1,3,1,2,1,,0,
840,6,2011,8,69,0,1,0,6,4,0,0,0,10,1,1
840,6,2011,8,40,1,1,0,4,7,0,1,1,1,0,0
840,6,2011,3,38,1,0,0,7,9,0,2,0,6,0,0
840,6,2011,1,61,0,1,0,,8,0,0,1,10,1,1
840,6,2011,5,62,1,1,0,7,10,0,1,1,10,0,1
840,6,2011,5,49,1,0,0,4,2,1,1,1,9,0,0
840,6,2011,8,18,0,1,0,5,2,0,1,0,8,-1,0
840,6,2011,5,53,0,1,0,5,6,0,-1,0,9,0,1
840,6,2011,3,25,1,0,0,7,5,0,0,0,9,1,1
840,6,2011,5,23,1,1,0,7,7,-1,1,1,6,0,1
840,6,2011,8,55,1,1,0,2,8,1,2,0,1,0,0
840,6,2011,8,38,1,1,0,4,2,0,1,1,3,0,0
840,6,2011,5,56,0,1,0,6,7,0,-1,0,10,1,1
840,6,2011,6,68,0,1,0,6,8,0,1,1,10,1,1
840,6,2011,9,57,1,1,0,2,3,0,1,1,7,0,1
840,6,2011,1,73,0,1,0,5,10,-1,0,0,10,1,1
840,6,2011,6,44,0,1,0,5,6,0,1,1,8,1,1
840,6,2011,10,76,0,0,0,2,8,1,2,0,1,,
840,6,2011,5,55,0,1,0,5,5,0,-1,0,10,0,0
840,6,2011,10,64,1,0,0,3,7,0,1,1,1,-1,0
840,6,2011,,20,0,1,0,,7,0,-1,0,10,,1
840,6,2011,1,37,1,1,0,7,5,0,-1,0,10,1,0
840,6,2011,1,65,0,1,0,8,5,0,-1,0,10,1,1
840,6,2011,,42,1,0,,,,,0,,,,
840,6,2011,3,59,0,1,0,6,8,0,-1,1,10,1,1
840,6,2011,7,36,1,0,0,5,9,0,0,1,8,1,1
840,6,2011,1,31,0,0,1,5,4,0,2,0,8,1,1
840,6,2011,5,63,1,1,0,8,10,0,-1,0,9,1,1
840,6,2011,2,66,0,0,0,9,7,-1,0,1,9,0,1
840,6,2011,8,50,1,0,0,9,9,0,2,1,4,0,1
840,6,2011,1,79,0,0,0,7,10,0,0,1,10,1,1
840,6,2011,2,59,1,0,0,4,7,0,0,1,6,1,1
840,6,2011,5,37,1,0,0,6,9,0,1,0,10,0,0
840,6,2011,7,38,0,0,0,5,7,0,1,0,10,1,1
840,6,2011,6,46,0,1,0,5,8,0,1,0,10,1,1
840,6,2011,5,31,0,1,0,5,6,0,0,0,6,0,0
840,6,2011,7,32,1,1,0,7,5,0,2,0,9,1,0
840,6,2011,1,80,0,0,0,5,10,0,0,1,10,1,1
840,6,2011,1,22,0,0,1,6,8,0,0,1,10,0,0
840,6,2011,2,43,1,0,0,9,6,1,0,0,6,0,0
840,6,2011,8,33,1,0,0,4,8,0,1,1,3,-1,0
840,6,2011,1,41,1,1,0,8,7,-1,0,1,10,1,1
840,6,2011,1,66,1,0,0,6,7,1,0,0,10,1,1
840,6,2011,1,65,0,1,0,5,3,-1,-1,0,10,1,0
840,6,2011,5,51,1,1,0,6,7,0,0,0,10,1,1
840,6,2011,7,43,0,0,0,4,9,0,0,1,7,0,1
840,6,2011,8,49,0,0,0,5,4,0,1,1,10,0,1
840,6,2011,6,48,1,0,0,10,6,0,0,0,7,1,0
840,6,2011,3,57,0,0,0,8,8,1,1,1,9,1,1
840,6,2011,9,21,1,1,0,10,10,0,0,1,10,1,1
840,6,2011,5,55,0,1,0,5,3,0,1,0,10,0,0
840,6,2011,3,55,1,1,0,8,7,-1,1,0,10,1,1
840,6,2011,9,23,1,0,0,6,1,0,0,0,1,-1,0
840,6,2011,2,42,1,1,0,7,2,0,-1,0,10,1,1
840,6,2011,1,49,0,1,0,5,10,0,0,0,10,1,1
840,6,2011,6,25,1,1,1,6,7,0,1,1,6,0,1
840,6,2011,5,20,0,1,1,7,3,0,2,0,4,0,0
840,6,2011,5,55,0,1,0,6,8,0,1,0,10,0,1
840,6,2011,5,61,0,1,0,5,9,0,-1,0,6,1,1
840,6,2011,4,81,1,0,0,5,8,0,-2,0,10,1,1
840,6,2011,10,35,1,1,0,8,10,-1,1,1,3,1,0
840,6,2011,10,71,0,1,0,2,4,1,2,1,1,0,0
840,6,2011,3,31,1,1,0,4,9,0,-1,0,10,1,0
840,6,2011,3,59,1,0,0,7,8,0,-2,0,10,1,1
840,6,2011,1,34,1,1,0,9,7,0,0,0,10,0,0
840,6,2011,1,63,1,0,0,5,8,0,0,0,10,1,1
840,6,2011,9,20,0,1,0,5,8,-1,0,1,7,0,0
840,6,2011,6,61,0,1,0,9,6,1,-1,0,10,1,0
840,6,2011,6,21,0,1,0,5,10,-1,-1,0,10,1,0
840,6,2011,10,49,1,1,0,6,1,0,0,0,9,1,1
840,6,2011,5,32,1,0,0,9,8,0,2,0,8,1,1
840,6,2011,5,67,1,0,0,5,8,0,2,1,6,1,0
840,6,2011,5,39,1,0,0,5,4,-1,2,1,5,0,0
840,6,2011,5,30,0,0,0,6,7,0,-1,0,8,0,0
840,6,2011,1,29,1,1,0,10,9,-1,-1,1,10,1,1
840,6,2011,1,64,0,0,0,8,6,0,0,0,6,0,1
840,6,2011,5,56,0,1,0,4,8,1,0,0,7,0,1
840,6,2011,10,66,1,1,0,2,7,1,1,0,6,0,0
840,6,2011,9,43,0,0,0,9,7,0,1,1,10,1,1
840,6,2011,8,68,1,0,0,2,9,1,1,1,2,-1,0
840,6,2011,2,33,1,1,0,4,5,0,0,1,10,,1
840,6,2011,8,55,0,1,0,5,6,-1,1,0,10,1,1
840,6,2011,1,25,1,1,0,6,6,0,-1,1,10,0,0
840,6,2011,1,83,0,0,0,3,7,1,-2,0,7,1,0
840,6,2011,5,46,0,1,0,5,7,0,1,0,9,1,1
840,6,2011,6,41,1,0,0,6,8,0,2,0,6,1,0
840,6,2011,1,54,0,1,0,5,9,-1,-1,0,10,1,1
840,6,2011,2,64,1,0,0,8,8,1,-2,0,10,0,0
840,6,2011,7,62,1,0,0,5,8,0,0,1,6,1,1
840,6,2011,,27,0,0,0,5,5,,0,0,7,0,0
840,6,2011,2,27,1,0,0,9,6,0,1,1,10,1,0
840,6,2011,2,77,0,1,0,8,9,0,-1,1,10,1,1
840,6,2011,6,48,1,0,0,6,7,-1,2,1,7,1,0
840,6,2011,2,74,1,0,0,8,9,0,0,1,10,0,1
840,6,2011,5,23,0,1,0,4,5,-1,0,0,10,-1,0
840,6,2011,5,47,0,1,1,5,9,0,1,0,1,0,0
840,6,2011,10,66,1,1,0,2,8,1,1,1,1,0,0
840,6,2011,10,56,1,1,0,2,1,0,1,0,4,1,0
840,6,2011,8,47,0,1,0,9,8,0,2,1,5,0,1
840,6,2011,1,72,1,0,0,9,5,0,-2,1,8,1,1
840,6,2011,6,29,1,0,0,5,8,0,1,0,1,0,1
840,6,2011,7,31,1,1,0,7,7,-1,1,0,7,0,0
840,6,2011,1,18,0,0,0,10,5,0,0,0,10,1,1
840,6,2011,5,23,1,1,0,4,7,0,0,1,10,1,0
840,6,2011,5,49,1,0,0,3,4,0,0,0,1,0,0
840,6,2011,10,85,0,1,0,9,9,0,0,0,9,0,1
840,6,2011,9,25,0,0,1,2,2,1,1,0,2,-1,0
840,6,2011,1,46,0,0,0,9,6,0,2,0,8,1,1
840,6,2011,10,48,1,1,0,3,3,1,1,1,1,0,0
840,6,2011,4,43,0,0,0,7,7,0,2,0,10,0,1
840,6,2011,1,74,1,0,0,8,,1,-2,1,8,0,1
840,6,2011,8,24,0,1,0,10,10,0,1,1,10,1,1
840,6,2011,4,49,1,1,0,7,7,0,-1,0,10,-1,1
840,6,2011,5,56,0,0,0,5,3,0,0,0,5,0,0
840,6,2011,9,63,1,0,0,5,9,0,0,0,10,1,0
840,6,2011,7,69,1,0,0,6,7,1,2,1,2,0,0
840,6,2011,10,19,0,1,0,5,7,0,2,1,8,0,0
840,6,2011,8,45,1,1,0,3,8,0,1,1,8,1,0
840,6,2011,5,73,0,0,0,5,9,0,0,0,10,0,0
840,6,2011,6,57,0,1,1,5,2,0,1,0,10,0,0
840,6,2011,10,33,0,0,0,2,5,1,1,0,9,0,0
840,6,2011,5,69,0,0,0,8,10,0,-1,1,10,1,1
840,6,2011,10,64,0,0,0,6,7,0,1,0,6,1,0
840,6,2011,2,50,0,0,0,6,7,0,0,1,10,1,1
840,6,2011,8,40,1,1,0,7,9,-1,2,1,1,1,0
840,6,2011,6,77,0,0,0,3,7,0,-2,0,10,1,0
840,6,2011,5,54,0,1,0,6,4,-1,1,0,9,0,0
840,6,2011,1,62,1,1,0,6,5,-1,-1,1,10,-1,1
840,6,2011,8,74,0,0,0,8,10,0,0,1,8,0,1
840,6,2011,5,31,1,0,0,3,7,-1,2,0,7,1,0
840,6,2011,1,50,0,1,0,4,7,-1,0,0,10,1,1
840,6,2011,10,55,1,1,0,3,4,0,2,0,1,0,1
840,6,2011,7,54,0,1,0,4,8,0,1,0,9,1,1
840,6,2011,1,69,0,0,0,9,9,1,-1,1,9,1,1
840,6,2011,8,49,1,1,0,5,8,0,0,0,8,1,1
840,6,2011,8,64,0,1,0,6,9,-1,1,0,9,0,0
840,6,2011,7,79,1,0,0,10,8,0,0,1,10,0,1
840,6,2011,1,74,0,0,0,10,5,0,-2,1,10,0,1
840,6,2011,7,82,1,1,0,4,10,1,0,1,9,0,1
840,6,2011,6,60,1,1,0,5,10,-1,1,1,10,1,1
840,6,2011,8,21,0,0,0,10,6,1,1,0,10,1,1
840,6,2011,8,63,1,0,0,2,10,1,1,1,1,0,0
840,6,2011,1,70,0,1,0,9,8,0,-1,0,10,0,1
840,6,2011,1,41,0,1,0,6,8,0,-1,0,10,0,1
840,6,2011,1,45,0,0,0,8,7,0,0,0,7,1,0
840,6,2011,2,21,0,0,0,5,7,0,2,1,7,0,0
840,6,2011,9,36,1,1,1,6,7,-1,0,0,9,1,1
840,6,2011,7,72,0,1,0,5,5,0,0,0,10,1,1
840,6,2011,5,60,1,0,0,5,8,0,0,0,9,1,1
840,6,2011,6,66,0,1,0,6,9,0,-1,0,10,0,1
840,6,2011,2,52,0,1,0,8,6,0,0,0,10,1,1
840,6,2011,2,48,1,1,0,6,9,0,0,1,9,1,1
840,6,2011,5,21,0,0,0,5,5,-1,0,1,7,1,0
840,6,2011,10,64,0,1,0,5,9,-1,1,1,9,1,1
840,6,2011,7,20,0,1,0,6,8,0,0,1,10,0,0
840,6,2011,1,47,0,1,0,5,4,0,0,1,8,1,0
840,6,2011,1,26,1,0,0,4,7,1,-1,1,8,1,1
840,6,2011,10,31,1,1,0,1,8,1,2,1,1,0,0
840,6,2011,6,58,0,1,0,10,10,1,-2,1,10,0,1
840,6,2011,6,38,0,0,0,6,8,1,1,0,1,-1,0
840,6,2011,4,50,1,0,0,2,6,0,-1,1,10,-1,0
840,6,2011,9,58,1,0,0,5,6,1,2,1,9,0,1
840,6,2011,10,68,1,1,0,5,7,0,0,0,10,-1,0
840,6,2011,,25,0,0,,,,,0,,,,
840,6,2011,6,56,0,1,0,3,8,0,1,0,10,0,1
840,6,2011,5,37,1,0,0,6,4,-1,-1,0,10,1,1
840,6,2011,7,47,1,1,0,6,5,0,2,1,8,0,0
840,6,2011,10,53,0,0,1,6,10,1,-2,0,10,1,1
840,6,2011,1,59,0,0,0,8,7,1,1,1,10,1,1
840,6,2011,1,54,0,0,0,6,6,0,1,0,10,1,1
840,6,2011,10,52,1,1,0,5,5,0,-1,0,1,1,0
840,6,2011,1,37,1,1,0,8,6,0,0,0,9,1,0
840,6,2011,8,57,1,1,0,4,7,1,1,1,1,0,0
840,6,2011,5,55,0,1,0,6,9,0,1,1,10,1,1
840,6,2011,10,22,1,0,0,4,8,0,1,0,10,0,0
840,6,2011,1,28,0,1,0,10,8,0,0,0,10,1,0
840,6,2011,3,72,0,1,0,8,9,0,-2,1,10,1,1
840,6,2011,1,46,0,1,0,5,7,0,0,0,10,1,1
840,6,2011,4,25,1,1,0,4,8,0,-1,0,8,0,0
840,6,2011,8,35,0,1,0,2,7,0,-1,1,3,1,0
840,6,2011,1,50,0,1,0,10,10,0,-1,1,10,1,0
840,6,2011,5,59,0,0,0,8,5,-1,1,0,10,1,1
840,6,2011,8,41,1,0,0,5,6,0,1,1,1,0,0
840,6,2011,9,39,0,1,0,5,6,0,2,0,8,0,1
840,6,2011,7,69,0,0,0,5,8,1,0,1,7,1,1
840,6,2011,5,70,0,0,0,5,6,0,-1,0,10,0,1
840,6,2011,6,71,0,1,0,3,9,0,1,0,1,1,1
840,6,2011,5,37,0,0,0,5,3,-1,0,0,1,0,1
840,6,2011,1,49,1,1,0,4,9,0,-1,0,10,1,1
840,6,2011,1,85,0,1,0,6,1,1,0,0,5,1,0
840,6,2011,1,73,0,0,0,8,8,0,2,1,7,1,1
840,6,2011,5,33,0,1,0,5,7,-1,0,0,8,1,1
840,6,2011,5,29,1,1,0,6,8,0,0,1,6,0,0
840,6,2011,8,23,1,1,0,4,7,0,1,0,6,0,0
840,6,2011,6,38,0,0,0,6,5,0,1,0,9,0,1
840,6,2011,9,66,0,1,0,7,5,-1,1,0,7,1,1
840,6,2011,5,50,0,0,0,6,1,0,2,0,5,0,0
840,6,2011,10,42,0,0,0,1,3,0,2,0,1,0,0
840,6,2011,1,27,0,1,0,5,6,1,0,1,10,1,0
840,6,2011,8,75,1,1,0,5,5,0,0,1,10,1,1
840,6,2011,5,22,0,1,0,5,7,-1,2,0,6,0,1
840,6,2011,3,39,1,0,0,7,7,1,-2,1,8,1,1
840,6,2011,1,21,0,0,0,10,8,-1,-1,1,10,1,1
840,6,2011,9,35,1,1,0,2,10,0,0,0,7,0,0
840,6,2011,8,70,1,0,0,6,10,1,1,0,8,1,1
840,6,2011,7,60,1,1,1,2,3,0,1,1,2,0,1
840,6,2011,1,70,0,1,0,10,8,1,-2,0,10,1,1
840,6,2011,8,87,0,1,0,3,7,1,2,0,1,0,0
840,6,2011,6,52,0,0,1,8,7,0,1,1,10,0,1
840,6,2011,4,75,0,1,0,5,5,0,1,0,6,0,0
840,6,2011,1,65,0,1,0,6,6,0,-1,0,10,1,1
840,6,2011,5,70,1,1,0,8,10,0,-2,0,10,1,1
840,6,2011,8,23,0,1,0,5,4,-1,0,0,1,1,0
840,6,2011,,38,0,0,,,,,0,,,,
840,6,2011,1,58,0,0,0,5,5,0,-1,1,10,1,1
840,6,2011,1,59,0,0,0,10,10,1,1,1,9,1,1
840,6,2011,1,26,0,0,0,10,9,1,0,1,10,1,1
840,6,2011,4,66,1,1,0,7,7,-1,1,1,10,0,1
840,6,2011,9,62,0,1,1,5,9,0,0,1,8,1,1
840,6,2011,5,84,0,0,0,5,8,0,1,1,3,0,1
840,6,2011,9,44,1,0,0,1,8,1,1,1,1,0,0
840,6,2011,5,64,1,0,0,5,4,-1,0,0,8,0,1
840,6,2011,7,56,1,1,0,6,6,0,-1,1,8,1,1
840,6,2011,4,47,0,1,1,6,3,-1,0,0,10,1,0
840,6,2011,1,52,1,1,0,10,2,0,0,0,10,0,1
840,6,2011,7,29,0,1,0,1,1,0,1,0,1,-1,0
840,6,2011,5,70,1,1,0,3,5,0,0,0,3,0,0
840,6,2011,3,33,1,0,0,9,10,0,0,1,10,0,1
840,6,2011,5,70,0,1,0,7,7,0,0,0,10,1,1
840,6,2011,5,56,1,1,0,5,8,0,0,0,10,0,1
840,6,2011,10,57,0,0,0,10,8,1,2,0,1,1,1
840,6,2011,10,37,0,0,0,5,8,0,2,0,1,0,1
840,6,2011,,19,0,0,0,6,8,-1,1,0,6,1,1
840,6,2011,10,38,1,1,0,5,6,-1,0,0,7,1,0
840,6,2011,1,36,0,1,0,7,1,1,-1,0,10,-1,0
840,6,2011,5,31,1,1,0,6,6,0,2,1,8,1,0
840,6,2011,5,57,0,0,0,7,8,0,0,0,2,1,0
840,6,2011,1,62,0,1,0,10,1,0,0,0,10,1,1
840,6,2011,2,70,0,1,0,3,4,-1,1,0,3,-1,0
840,6,2011,4,28,1,0,0,5,5,0,1,0,10,0,1
840,6,2011,,77,1,0,0,7,8,0,-1,1,10,1,1
840,6,2011,8,33,1,1,0,5,8,1,0,1,7,0,0
840,6,2011,8,49,1,0,0,2,6,1,2,1,4,0,0
840,6,2011,5,83,0,1,0,,8,0,-1,0,10,0,1
840,6,2011,5,72,0,0,0,5,6,0,2,0,10,-1,1
840,6,2011,4,64,0,1,0,5,9,0,-1,0,10,1,1
840,6,2011,1,20,0,1,0,6,8,0,0,0,8,1,1
840,6,2011,8,73,0,0,0,9,10,-1,1,0,10,1,1
840,6,2011,9,83,1,0,0,3,9,-1,1,1,1,1,1
840,6,2011,2,58,0,1,0,7,6,-1,-1,0,10,1,0
840,6,2011,10,39,1,1,1,7,3,0,1,0,1,1,0
840,6,2011,3,67,0,0,0,9,2,1,-1,0,10,1,1
840,6,2011,8,37,1,1,0,4,3,-1,1,0,10,1,0
840,6,2011,1,84,0,1,0,9,7,0,-1,1,10,1,1
840,6,2011,8,71,0,0,0,6,7,0,-2,0,5,0,0
840,6,2011,7,19,0,0,0,10,10,0,-1,1,10,-1,1
840,6,2011,1,67,0,1,0,5,4,0,-1,0,10,1,1
840,6,2011,3,72,0,0,0,8,7,0,-1,1,9,0,1
840,6,2011,1,71,1,0,0,6,6,1,-1,1,10,0,1
840,6,2011,8,29,1,0,1,4,3,-1,1,0,7,0,0
840,6,2011,2,27,0,1,0,5,8,0,0,1,9,1,0
840,6,2011,6,26,1,1,0,5,2,0,0,1,1,-1,0
840,6,2011,10,68,1,1,0,10,10,1,2,1,1,0,0
840,6,2011,8,20,0,1,0,3,9,0,1,0,1,-1,0
840,6,2011,1,53,0,0,1,5,1,0,-1,0,10,1,1
840,6,2011,1,67,1,1,0,10,9,0,-1,1,10,1,0
840,6,2011,,19,1,0,0,1,1,0,0,0,,0,1
840,6,2011,4,56,1,0,0,8,9,1,2,1,1,0,1
840,6,2011,3,30,1,1,0,6,4,-1,0,0,10,1,1
840,6,2011,9,38,0,0,0,6,7,-1,-1,0,10,1,0
840,6,2011,5,68,0,1,0,6,10,-1,1,1,9,1,1
840,6,2011,2,58,0,1,0,5,9,0,-1,0,8,1,1
840,6,2011,1,64,1,0,0,10,9,1,-2,1,10,1,0
840,6,2011,2,51,0,0,0,6,8,-1,1,0,9,1,1
840,6,2011,5,63,0,1,0,5,3,0,-1,0,10,1,0
840,6,2011,7,23,0,0,0,8,7,0,2,0,1,0,0
840,6,2011,6,61,1,0,0,7,9,-1,-1,1,10,1,1
840,6,2011,8,58,1,0,0,4,7,1,1,1,3,1,1
840,6,2011,7,42,1,1,0,6,8,-1,-1,1,8,0,1
840,6,2011,8,47,0,0,0,4,1,0,2,0,3,1,0
840,6,2011,10,77,1,1,0,8,8,1,1,1,8,1,1
840,6,2011,5,66,0,1,0,5,6,1,1,0,10,1,0
840,6,2011,8,26,1,1,0,5,7,0,2,1,7,1,0
840,6,2011,9,42,1,0,0,2,7,1,1,1,1,0,0
840,6,2011,1,37,0,0,0,8,7,1,-1,0,10,-1,1
840,6,2011,5,74,1,0,0,6,8,1,1,1,3,0,0
840,6,2011,5,64,0,0,0,5,3,1,0,1,9,-1,0
840,6,2011,9,43,1,0,0,2,4,0,0,1,10,1,1
840,6,2011,1,48,0,0,0,3,3,0,1,0,4,0,1
840,6,2011,2,75,0,1,0,6,10,0,-2,0,9,1,1
840,6,2011,10,58,0,1,0,5,5,0,1,0,1,1,0
840,6,2011,5,33,0,1,0,,6,,2,0,5,1,1
840,6,2011,5,83,0,0,0,3,8,1,1,1,10,0,1
840,6,2011,1,69,0,1,0,8,7,0,-1,0,10,0,1
840,6,2011,5,50,1,0,0,6,7,-1,-1,0,6,0,1
840,6,2011,9,58,1,1,0,4,7,-1,2,1,10,0,0
840,6,2011,3,65,0,1,1,6,1,-1,0,0,10,0,1
840,6,2011,1,68,1,1,0,9,7,0,-1,1,10,0,1
840,6,2011,5,69,0,0,0,6,5,0,1,0,6,1,1
840,6,2011,3,45,1,1,0,9,7,0,0,1,9,1,0
840,6,2011,8,70,1,0,0,10,5,0,2,0,5,1,1
840,6,2011,7,47,1,0,0,5,6,0,0,0,2,1,1
840,6,2011,8,49,1,1,0,4,3,-1,1,0,3,0,0
840,6,2011,2,70,0,1,0,5,9,0,-2,1,10,1,1
840,6,2011,7,61,0,0,0,4,6,0,2,0,10,0,1
840,6,2011,,20,1,0,,,,,0,,,,
840,6,2011,6,63,1,0,0,4,8,1,1,1,1,-1,0
840,6,2011,10,77,0,0,0,10,10,0,2,1,1,1,0
840,6,2011,7,53,0,1,0,8,7,-1,0,0,10,1,1
840,6,2011,6,55,1,1,0,5,5,-1,-2,0,10,0,1
840,6,2011,5,42,1,0,0,5,6,0,1,1,6,1,1
840,6,2011,2,72,1,0,0,9,9,1,1,0,10,1,1
840,6,2011,5,19,0,0,0,6,8,-1,1,0,4,0,1
840,6,2011,7,31,1,1,0,8,7,0,1,0,10,0,0
840,6,2011,9,47,1,0,0,2,7,-1,1,1,9,1,1
840,6,2011,1,33,1,0,0,8,8,0,0,0,10,1,1
840,6,2011,5,46,0,1,1,6,7,0,1,1,10,1,1
840,6,2011,10,55,0,1,0,4,8,0,1,0,10,1,1
840,6,2011,7,27,1,0,0,8,10,0,1,0,7,1,1
840,6,2011,5,68,0,1,0,5,6,0,1,0,9,0,1
840,6,2011,3,69,1,0,0,8,4,-1,0,0,10,1,1
840,6,2011,7,69,1,1,0,9,8,0,1,1,10,1,1
840,6,2011,8,62,0,0,0,5,6,0,-1,0,5,1,1
840,6,2011,2,67,0,0,0,5,3,0,-2,1,8,1,0
840,6,2011,5,22,1,1,0,5,7,0,-1,1,10,0,1
840,6,2011,10,74,0,1,0,6,9,1,1,1,10,-1,1
840,6,2011,10,64,1,1,0,2,8,0,1,1,8,0,1
840,6,2011,2,45,1,0,0,9,9,-1,-1,0,7,1,0
840,6,2011,2,79,0,0,0,7,9,0,0,1,10,0,1
840,6,2011,5,47,1,1,0,7,5,-1,1,0,8,-1,0
840,6,2011,1,74,1,0,0,9,9,0,-1,1,10,1,1
840,6,2011,7,40,1,1,0,3,7,0,1,1,8,-1,0
840,6,2011,6,64,1,1,0,8,9,0,0,0,10,,1
